site,rank,title,link
Al Jazeera,1,US mercenaries linked to GHF fund “engaged in horrific crimes”,https://www.aljazeera.com/video/quotable/2025/7/9/us-mercenaries-linked-to-ghf-fund-engaged-in-horrific?traffic_source=rss
Al Jazeera,2,"European heatwave caused 2,300 deaths in 10 days, study finds",https://www.aljazeera.com/news/2025/7/9/european-heatwave-caused-2300-deaths-in-10-days-study-finds?traffic_source=rss
Al Jazeera,3,Musk’s AI firm deletes offensive Grok posts after bot praises Hitler,https://www.aljazeera.com/video/newsfeed/2025/7/9/musks-ai-firm-deletes-offensive-grok-posts-after-bot-praises-hitler?traffic_source=rss
Al Jazeera,4,Five rescued after suspected attack by Yemen’s Houthis on Red Sea vessel,https://www.aljazeera.com/news/2025/7/9/five-rescued-after-suspected-attack-by-yemens-houthis-on-red-sea-vessel?traffic_source=rss
Al Jazeera,5,Christian Horner sacked by Red Bull Racing F1 team,https://www.aljazeera.com/sports/2025/7/9/christian-horner-sacked-by-red-bull-racing-f1-team?traffic_source=rss
Al Jazeera,6,Top European rights court says Russia broke international law in Ukraine,https://www.aljazeera.com/news/2025/7/9/top-european-rights-court-says-russia-broke-international-law-in-ukraine?traffic_source=rss
Al Jazeera,7,Why the future of AI may be open (and Chinese),https://www.aljazeera.com/opinions/2025/7/9/why-the-future-of-ai-may-be-open-and-chinese?traffic_source=rss
Al Jazeera,8,Who better than Trump for the Nobel Peace Prize?,https://www.aljazeera.com/opinions/2025/7/9/who-better-than-trump-for-the-nobel-peace-prize?traffic_source=rss
Al Jazeera,9,Bridge collapse in India’s Gujarat state kills at least nine,https://www.aljazeera.com/news/2025/7/9/bridge-collapse-in-india-gujarat-state-kills-several-people?traffic_source=rss
Al Jazeera,10,Trump’s latest Ukraine-Russia U-turn: Why is the US resuming arms supplies?,https://www.aljazeera.com/news/2025/7/9/trumps-latest-ukraine-russia-u-turn-why-is-the-us-resuming-arms-supplies?traffic_source=rss
Al Jazeera,11,PKK’s jailed leader Ocalan says armed struggle against Turkiye over,https://www.aljazeera.com/news/2025/7/9/pkks-ocalan-says-armed-struggle-against-turkiye-over?traffic_source=rss
Al Jazeera,12,PSG’s Enrique evades Mbappe talk ahead of Real Madrid Club World Cup semi,https://www.aljazeera.com/sports/2025/7/9/psgs-enrique-evades-mbappe-talk-ahead-of-real-madrid-club-world-cup-semi?traffic_source=rss
Al Jazeera,13,Malaysia’s Anwar warns of weaponised trade as Trump’s tariffs loom,https://www.aljazeera.com/economy/2025/7/9/malaysias-anwar-warns-of-weaponised-trade-as-trump-tariffs-loom?traffic_source=rss
Al Jazeera,14,"Catastrophic Texas floods leave over 160 missing, death toll rises to 109",https://www.aljazeera.com/gallery/2025/7/9/catastrophic-texas-floods-leave-over-160-missing-death-toll-rises-to-109?traffic_source=rss
Al Jazeera,15,Taiwan holds huge war games to role play Chinese invasion scenarios,https://www.aljazeera.com/news/2025/7/9/taiwan-holds-huge-war-games-to-role-play-chinese-invasion-scenarios?traffic_source=rss
Al Jazeera,16,House swept away by flash flooding in New Mexico,https://www.aljazeera.com/video/newsfeed/2025/7/9/house-swept-away-by-flash-flooding-in-new-mexico?traffic_source=rss
Al Jazeera,17,UN expert Albanese slams states that let Netanyahu fly over airspace to US,https://www.aljazeera.com/news/2025/7/9/uns-albanese-slams-states-that-let-netanyahu-fly-over-airspace-for-us-trip?traffic_source=rss
Al Jazeera,18,Can India stop Pakistan’s river water — and will it spark a new war?,https://www.aljazeera.com/features/2025/7/9/can-india-stop-pakistans-river-water-and-will-it-spark-a-new?traffic_source=rss
Al Jazeera,19,Killed ‘by those meant to protect’: Kenyans outraged by police violence,https://www.aljazeera.com/features/2025/7/9/killed-by-those-meant-to-protect-kenyans-outraged-by-police-violence?traffic_source=rss
Al Jazeera,20,UK court convicts 3 men of arson in attack linked to Russia’s Wagner Group,https://www.aljazeera.com/news/2025/7/9/uk-court-convicts-3-men-of-arson-in-attack-linked-to-russias-wagner-group?traffic_source=rss
