site,rank,title,link
Al Jazeera,1,US Supreme Court to consider whether Trump may fire Democratic FTC member,https://www.aljazeera.com/economy/2025/9/22/us-supreme-court-to-consider-whether-trump-may-fire-democratic-ftc-member?traffic_source=rss
Al Jazeera,2,"Ecuador prison riot leaves 14 dead, 14 wounded",https://www.aljazeera.com/news/2025/9/22/ecuador-prison-riot-leaves-14-dead-14-wounded?traffic_source=rss
Al Jazeera,3,Joy to worry: Palestinians react to the recognition of their statehood,https://www.aljazeera.com/news/2025/9/22/joy-to-worry-palestinians-react-to-the-recognition-of-their-statehood?traffic_source=rss
Al Jazeera,4,Ports blocked as protests erupt across Italy over Gaza,https://www.aljazeera.com/video/newsfeed/2025/9/22/ports-blocked-as-protests-erupt-across-italy-over-gaza?traffic_source=rss
Al Jazeera,5,France recognises state of Palestine before UN General Assembly meeting,https://www.aljazeera.com/news/2025/9/22/france-recognises-palestinian-state-ahead-of-the-unga-meeting?traffic_source=rss
Al Jazeera,6,Investors rejoice over looming TikTok deal despite political concerns,https://www.aljazeera.com/economy/2025/9/22/investors-rejoice-over-looming-tiktok-deal-despite-political-concerns?traffic_source=rss
Al Jazeera,7,Nvidia to invest billions in OpenAI as AI race heats up,https://www.aljazeera.com/economy/2025/9/22/nvidia-to-invest-billions-in-openai-as-ai-race-heats-up?traffic_source=rss
Al Jazeera,8,Moldova detains 74 people over alleged Russia-backed plot before elections,https://www.aljazeera.com/news/2025/9/22/moldova-detains-74-people-over-alleged-russia-backed-plot-before-elections?traffic_source=rss
Al Jazeera,9,Global reactions to Palestinian state recognition,https://www.aljazeera.com/video/newsfeed/2025/9/22/global-reactions-to-palestinian-state-recognition?traffic_source=rss
Al Jazeera,10,Republican US senators knock FCC chair for threatening Disney over Kimmel,https://www.aljazeera.com/news/2025/9/22/republican-us-senators-knock-fcc-chair-for-threatening-disney-over-kimmel?traffic_source=rss
Al Jazeera,11,"Pakistan vs Sri Lanka – Asia Cup: Match time, Super Fours table, teams",https://www.aljazeera.com/sports/2025/9/22/pakistan-vs-sri-lanka-asia-cup-match-time-super-fours-table-teams?traffic_source=rss
Al Jazeera,12,China plans evacuations as Typhoon Ragasa barrels through Philippines,https://www.aljazeera.com/news/2025/9/22/china-plans-evacuations-as-typhoon-ragasa-barrels-through-philippines?traffic_source=rss
Al Jazeera,13,UN marks 80 years amid Gaza genocide and global crises,https://www.aljazeera.com/video/newsfeed/2025/9/22/un-marks-80-years-amid-gaza-genocide-and-global-crises?traffic_source=rss
Al Jazeera,14,The terrifying spectre of an internet shutdown in Afghanistan,https://www.aljazeera.com/opinions/2025/9/22/the-terrifying-spectre-of-an-internet-shutdown-in-afghanistan?traffic_source=rss
Al Jazeera,15,US targets Brazilian justice’s wife with sanctions; will revoke more visas,https://www.aljazeera.com/news/2025/9/22/us-targets-brazilian-justices-wife-with-sanctions-will-revoke-more-visas?traffic_source=rss
Al Jazeera,16,"US public opinion on Israel is changing, US policy will have to as well",https://www.aljazeera.com/opinions/2025/9/22/us-public-opinion-on-israel-is-changing-us-policy-will-have-to-as-well?traffic_source=rss
Al Jazeera,17,"Cyberattack on European airports caused by ransomware, EU finds",https://www.aljazeera.com/news/2025/9/22/cyberattack-on-european-airports-caused-by-ransomware-eu-finds?traffic_source=rss
Al Jazeera,18,Israeli attack kills four members of a family in Lebanon,https://www.aljazeera.com/video/newsfeed/2025/9/22/israeli-attack-kills-four-members-of-a-family-in-lebanon?traffic_source=rss
Al Jazeera,19,"Barred from Eurovision, Russia holds its own rival song contest",https://www.aljazeera.com/video/newsfeed/2025/9/22/barred-from-eurovision-russia-holds-its-own-rival-song-contest?traffic_source=rss
Al Jazeera,20,Christian Horner leaves Red Bull after agreeing exit from F1 team,https://www.aljazeera.com/sports/2025/9/22/christian-horner-leaves-red-bull-after-agreeing-exit-from-f1-team?traffic_source=rss
Associated Press,1,"North Korean leader recalls 'good memories' of Trump, urges US to drop denuclearization demands",https://apnews.com/article/north-korea-trump-kim-good-memories-nuclear-be9f1f41e56914ca07934bf7c50b8237
Associated Press,2,Dominican Republic says it seized cocaine that was on speedboat destroyed by US Navy,https://apnews.com/article/cocaine-speedboat-trump-dominican-republic-e42c255ec0e8d5c2d85a7670d12adfdf
Associated Press,3,"As the world convulses in war and contentiousness, its leaders convene at the UN to figure it out",https://apnews.com/article/un-assembly-leaders-gaza-ukraine-funding-hunger-bc2343abfd8e602ce94e8782eb54a5bf
Associated Press,4,4.3 magnitude earthquake jolts the San Francisco Bay Area and people report feeling a sharp shake,https://apnews.com/article/earthquake-san-francisco-berkeley-california-52502daeb6bf1293726f07da64c35478
Associated Press,5,Man accused of trying to assassinate Trump in Florida rests his case without testifying,https://apnews.com/article/trump-shooting-attempt-florida-8b001031c3218fff50a6d50d91d6d463
Associated Press,6,"West Point is violating the First Amendment with a crackdown on professors, lawsuit says",https://apnews.com/article/west-point-lawsuit-first-amendment-professor-a4db138011c6fb9c8b445ce5a106aac2
Associated Press,7,Supreme Court will weigh expanding Trump’s power to shape agencies by overturning 90-year-old ruling,https://apnews.com/article/trump-fire-ftc-commissioner-supreme-court-2149d7c3802b3ddea6e157d3a0afd292
Associated Press,8,"Miami jumps to No. 2 behind Ohio State in AP Top 25, Oklahoma into top 10",https://apnews.com/article/ap-top-25-college-football-08b8bbda2d65d5175ea99102e57520da
Associated Press,9,Harry Styles runs Berlin Marathon in under 3 hours,https://apnews.com/article/berlin-marathon-harry-styles-1594469e884bc6550d86130517e15d3c
Associated Press,10,"Shawn Clark, UCF offensive line coach and former Appalachian State coach, dies at 50",https://apnews.com/article/ucf-coach-shawn-clark-dies-e6939053bfb423db0d76e7d491bf08fb
Associated Press,11,ABC ends Jimmy Kimmel's suspension and his show will return Tuesday,https://apnews.com/article/jimmy-kimmel-suspension-supporters-94b79634a19b2c4ce70a2b4195ef1175
Associated Press,12,"George Takei to lead Banned Books Week, urging the fight against censorship",https://apnews.com/article/george-takei-banned-books-week-cda7d9feb689c61f58c2594407d2811c
Associated Press,13,Literary mystery meets dystopian future in Ian McEwan's 'What We Can Know',https://apnews.com/article/ian-mcewan-novel-sci-fi-climate-fc9d4ce913f9d3291436fbf90c5cdb35
Associated Press,14,White House says Oracle will manage TikTok security for US users under proposed deal,https://apnews.com/article/trump-tiktok-china-d5d8a1d56b5185778536874d7fc1ee62
Associated Press,15,Trump reveals Murdochs and Dell could potentially take part in TikTok deal,https://apnews.com/article/tiktok-trump-ellison-dell-murdoch-algorithm-c175ddc4bdeaa269543870f1227cd0d9
Associated Press,16,US stocks set more records as Wall Street's relentless rally keeps rolling,https://apnews.com/article/stock-markets-interest-rates-inflation-1b2f59b28860658af42d0ce003226cf7
Associated Press,17,"NASA introduces its newest astronauts: 10 chosen from more than 8,000 applicants",https://apnews.com/article/nasa-astronauts-moon-mars-4d3e98e9ebaeb214f8c992c954b045da
Associated Press,18,Ghana's fantasy coffins are a colorful celebration of life and legacy,https://apnews.com/article/ghana-fantasy-coffins-funerals-accra-tradition-01220db5b2e240a12ae8e4ba8820f993
