site,rank,title,link
Al Jazeera,1,Germany pledges $2bn in military aid for Ukraine as Kyiv seeks more funds,https://www.aljazeera.com/news/2025/10/15/germany-pledges-2bn-in-military-aid-for-ukraine-as-kyiv-seeks-more-funds?traffic_source=rss
Al Jazeera,2,‘Dark and uncertain reality’: Gaza residents wonder what’s next,https://www.aljazeera.com/video/newsfeed/2025/10/15/dark-and-uncertain-reality-gaza-residents-wonder-whats-next?traffic_source=rss
Al Jazeera,3,US judge temporarily blocks Trump plan to fire thousands of gov’t workers,https://www.aljazeera.com/economy/2025/10/15/us-judge-temporarily-blocks-trump-plan-to-fire-thousands-of-govt-workers?traffic_source=rss
Al Jazeera,4,UN calls for Israel to open more Gaza crossings for surge in aid deliveries,https://www.aljazeera.com/news/2025/10/15/un-calls-for-israel-to-open-more-gaza-crossings-for-surge-in-aid-deliveries?traffic_source=rss
Al Jazeera,5,Syria’s al-Sharaa seeks to ‘redefine’ Russia ties in first Moscow visit,https://www.aljazeera.com/video/newsfeed/2025/10/15/syrias-al-sharaa-seeks-to-redefine-russia-ties-in-first-moscow-visit?traffic_source=rss
Al Jazeera,6,Judge denies bid to block former President Dina Boluarte from leaving Peru,https://www.aljazeera.com/news/2025/10/15/judge-denies-bid-to-block-former-president-dina-boluarte-from-leaving-peru?traffic_source=rss
Al Jazeera,7,Spanish police clash with pro-Palestine protesters in Barcelona,https://www.aljazeera.com/video/newsfeed/2025/10/15/spanish-police-clash-with-pro-palestine-protesters-in-barcelona?traffic_source=rss
Al Jazeera,8,Tesla urges Delaware court to restore Musk’s $56bn payday,https://www.aljazeera.com/economy/2025/10/15/tesla-urges-delaware-court-to-restore-musks-56bn-payday?traffic_source=rss
Al Jazeera,9,US aims to raise $20bn ‘facility’ to support Argentina’s struggling economy,https://www.aljazeera.com/news/2025/10/15/us-aims-to-raise-20bn-facility-to-support-argentinas-struggling-economy?traffic_source=rss
Al Jazeera,10,"EU, Spain reject Trump’s US tariff threats over NATO spending",https://www.aljazeera.com/news/2025/10/15/eu-spain-reject-trumps-us-tariff-threats-over-nato-spending?traffic_source=rss
Al Jazeera,11,Raila Odinga: The symbol and symptom of Kenya’s political tragedy,https://www.aljazeera.com/opinions/2025/10/15/raila-odinga-the-symbol-and-symptom-of-kenyas-political-tragedy?traffic_source=rss
Al Jazeera,12,Denial and amnesia: Is the global community ready to welcome Israel back?,https://www.aljazeera.com/news/2025/10/15/denial-and-amnesia-is-the-global-community-ready-to-welcome-israel-back?traffic_source=rss
Al Jazeera,13,Deadly car explosion outside Ecuador mall sparks investigation,https://www.aljazeera.com/video/newsfeed/2025/10/15/deadly-car-explosion-outside-ecuador-mall-sparks-investigation?traffic_source=rss
Al Jazeera,14,Palestinian journalist cries over ruins of destroyed home,https://www.aljazeera.com/video/newsfeed/2025/10/15/palestinian-journalist-cries-over-ruins-of-destroyed-home?traffic_source=rss
Al Jazeera,15,"Ukraine war ‘will end on Trump’s watch’, US tells NATO",https://www.aljazeera.com/video/newsfeed/2025/10/15/ukraine-war-will-end-on-trumps-watch-us-tells-nato?traffic_source=rss
Al Jazeera,16,Apple to increase Chinese investments amid US-China trade tension,https://www.aljazeera.com/economy/2025/10/15/apple-to-increase-chinese-investments-amid-us-china-trade-tension?traffic_source=rss
Al Jazeera,17,Former Kenyan PM Raila Odinga has died aged 80,https://www.aljazeera.com/video/newsfeed/2025/10/15/former-kenyan-pm-raila-odinga-has-died-aged-80?traffic_source=rss
Al Jazeera,18,House filmed floating to sea after Typhoon Halong hits Alaska’s coast,https://www.aljazeera.com/video/newsfeed/2025/10/15/house-filmed-floating-to-sea-after-typhoon-halong-hits-alaskas-coast?traffic_source=rss
Al Jazeera,19,What do we know about the Trump plan to disarm Hamas?,https://www.aljazeera.com/video/newsfeed/2025/10/15/what-do-we-know-about-the-trump-plan-to-disarm-hamas?traffic_source=rss
Al Jazeera,20,"After ‘military coup’, Madagascar faces uncertain future",https://www.aljazeera.com/video/newsfeed/2025/10/15/after-military-coup-madagascar-faces-uncertain-future?traffic_source=rss
Associated Press,1,Israel receives remains of 2 more hostages as military says another body was not that of a hostage,https://apnews.com/article/gaza-israel-hamas-hostages-ceasefire-10-15-2025-435b7d15bc971f902d4dda967e4a609a
Associated Press,2,Australia's highest court rejects Candace Owens' visa challenge,https://apnews.com/article/australia-candace-owens-visa-court-8d4ea60738b819c34898275557c2213f
Associated Press,3,New York health officials confirm state's first locally acquired case of chikungunya virus,https://apnews.com/article/chikungunya-virus-case-new-york-long-island-24beff9662b5070e28a471a61602e051
Associated Press,4,Judge accuses Homeland Security of bullying states into accepting conditions to get FEMA money,https://apnews.com/article/fema-immigration-trump-lawsuit-disaster-aid-ruling-93bedd862e4f240c7cc1d50907e3e95c
Associated Press,5,"31,000 Kaiser Permanente nurses and other health care workers strike for better wages and staffing",https://apnews.com/article/kaiser-permanente-nurses-strike-5bef982ca243921451cf4ad593901fde
Associated Press,6,US revokes visas for 6 foreigners over Charlie Kirk-related speech,https://apnews.com/article/trump-charlie-kirk-visas-revoked-455f43467c0c50e84d3857c1e9c81458
Associated Press,7,Trump and budget chief Vought are making this a government shutdown unlike any other,https://apnews.com/article/trump-government-shutdown-russ-vought-project-2025-bf3ecd1f7cd765c9e125d7d7179c8b39
Associated Press,8,Supreme Court seems inclined to limit race-based electoral districts under the Voting Rights Act,https://apnews.com/article/supreme-court-voting-rights-louisiana-race-963c002fcb8a35afe36b2e14111cb88e
Associated Press,9,Walking is good for you. Walking backward can add to the benefits,https://apnews.com/article/walking-backward-fitness-workout-routine-26cb7374dedb2f01cdb4993cc77dd08c
Associated Press,10,Arkansas coach John Calipari vows to retire before adopting transactional approach,https://apnews.com/article/ncaa-basketball-john-calipari-nil-9152cabed30326110d07d266b48e6e2a
Associated Press,11,Yamamoto throws 3-hitter as Dodgers beat Brewers 5-1 for 2-0 lead in NLCS,https://apnews.com/article/dodgers-brewers-yamamoto-nlcs-80e947da3e89fba73e78e19d8b22c5c2
Associated Press,12,"Jamie Foxx, Maxwell, Jill Scott, Flea, Doja Cat and more react to the death of D'Angelo",https://apnews.com/article/dangelo-death-jamie-foxx-maxwell-tributes-d39d84d1f9b50b520de0893b6f583b71
Associated Press,13,A character wouldn't leave Reese Witherspoon alone. It led to her first novel,https://apnews.com/article/reese-witherspoon-harlan-coben-novel-interview-836035a7d98acdf1639330a114cdce54
Associated Press,14,A team of artisans brings Guillermo del Toro’s ‘Frankenstein’ to life,https://apnews.com/article/frankenstein-guillermo-del-toro-netflix-f96d7d58d804e44adf9c9b897a1e41a1
Associated Press,15,US charges Cambodian executive in massive crypto scam and seizes more than $14 billion in bitcoin,https://apnews.com/article/cryptocurrency-crypto-bitcoin-cambodia-pig-butchering-dfd6833904cf539d680e381ad8d0eb6c
Associated Press,16,"Smucker sues Trader Joe's, saying its new PB&J sandwiches are too similar to Uncrustables",https://apnews.com/article/smucker-trader-joes-uncrustables-lawsuit-9472334ea0fbcbb8630980a56b208145
Associated Press,17,Meta removes ICE-tracking Facebook page in Chicago at the request of the Justice Department,https://apnews.com/article/meta-ice-tracking-page-removed-facebook-bondi-laura-loomer-c30c504b517da8e3d88b87f22cf90aa5
Associated Press,18,Scrapple sculpture contest winner prevailed in Eagles country by putting the pig into pigskin,https://apnews.com/article/scrapple-sculpture-philadelphia-e8023a53819e19fe7b31d6fc12caad85
Associated Press,19,Giant trolls have a message for humans about protecting the planet,https://apnews.com/article/giant-troll-sculptures-filoli-thomas-dambo-15a070f5eba15e3a74721a7c2d23eb6e
Associated Press,20,Ground squirrels are taking over a North Dakota city and officials are not amused,https://apnews.com/article/minot-city-north-dakota-ground-squirrels-dde22d2fa10140191a168687a5aa4daa
