site,rank,title,link
Al Jazeera,1,Yemen’s Houthis seize strategic Mayun Island in Red Sea,https://www.aljazeera.com/video/newsfeed/2026/9/13/yemens-houthis-seize-strategic-mayun-island-in-red-sea?traffic_source=rss
Al Jazeera,2,‘We started to plummet’: Turbulence rocks Turkish Airlines flight,https://www.aljazeera.com/video/newsfeed/2026/9/13/we-started-to-plummet-turbulence-rocks-turkish-airlines-flight?traffic_source=rss
Al Jazeera,3,Iraq seizes drone-launching platform used for targeting Saudi oil pipeline,https://www.aljazeera.com/news/2026/9/13/iraq-seizes-drone-launching-platform-used-for-targeting-saudi-oil-pipeline?traffic_source=rss
Al Jazeera,4,Why Spain’s new Sahrawi citizenship law matters to Morocco,https://www.aljazeera.com/news/2026/9/13/why-spains-new-sahrawi-citizenship-law-matters-to-morocco?traffic_source=rss
Al Jazeera,5,Iran’s Pezeshkian: ‘We are not at war with Saudi Arabia’,https://www.aljazeera.com/video/newsfeed/2026/9/13/13-09-clip-pezeshkian-iran-not-at-war-with-saudis-ir?traffic_source=rss
Al Jazeera,6,Trump says he would ‘love to see’ a united Ireland during Irish visit,https://www.aljazeera.com/video/newsfeed/2026/9/13/12-09-sv-trump-for-united-ireland-ir?traffic_source=rss
Al Jazeera,7,"Houthi projectile wounds two, damages mosque in Jazan region, Saudi says",https://www.aljazeera.com/news/2026/9/13/houthi-projectile-wounds-two-damages-mosque-in-jazan-region-saudi-says?traffic_source=rss
Al Jazeera,8,Iran war live: Saudi Arabia and Houthis trade strikes over Bab al-Mandeb,https://www.aljazeera.com/news/liveblog/2026/9/13/iran-war-live-saudi-arabia-and-houthis-trade-strikes-over-bab-al-mandeb?traffic_source=rss
Al Jazeera,9,Teen rescued after clinging to boat for two days off Alaska,https://www.aljazeera.com/video/newsfeed/2026/9/12/teen-rescued-after-clinging-to-boat-for-two-days-off-alaska?traffic_source=rss
Al Jazeera,10,Death toll from Philippine ferry fire rises to 76,https://www.aljazeera.com/news/2026/9/12/death-toll-from-philippine-ferry-fire-rises-to-76?traffic_source=rss
Al Jazeera,11,Mbappe double helps Real Madrid thump Rayo Vallecano 4–1 in La Liga,https://www.aljazeera.com/sports/2026/9/12/mbappe-double-helps-real-madrid-thump-rayo-vallecano-4-1-in-la?traffic_source=rss
Al Jazeera,12,Alexander Zverev vs Ben Shelton: US Open men’s singles final – all to know,https://www.aljazeera.com/sports/2026/9/12/ben-shelton-alexander-zverev-us-open-2026-men-final-singles?traffic_source=rss
Al Jazeera,13,Elena Rybakina defeats Aryna Sabalenka in US Open women’s singles final,https://www.aljazeera.com/sports/2026/9/12/elena-rybakina-defeats-aryna-sabalenka-in-us-open-womens-singles-final?traffic_source=rss
Al Jazeera,14,Arteta seethes at Sunderland penalty decision despite Arsenal win,https://www.aljazeera.com/sports/2026/9/12/arteta-seethes-at-sunderland-penalty-decision-despite-arsenal-win?traffic_source=rss
Al Jazeera,15,Tens of thousands march across Germany to protest far-right party AfD,https://www.aljazeera.com/news/2026/9/12/tens-of-thousands-march-across-germany-to-protest-far-right-party-afd?traffic_source=rss
Al Jazeera,16,USA edge Spain to book Women’s Basketball World Cup final against France,https://www.aljazeera.com/sports/2026/9/12/usa-edge-spain-to-book-womens-basketball-world-cup-final-against-france?traffic_source=rss
Al Jazeera,17,First naval battle between drones takes place in the Black Sea,https://www.aljazeera.com/video/newsfeed/2026/9/12/first-naval-battle-between-drones-takes-place-in-the-black-sea?traffic_source=rss
Al Jazeera,18,Ebola spreads to seventh DRC province as gov’t insists cases are declining,https://www.aljazeera.com/video/newsfeed/2026/9/12/09-12-drc-ebola-spread-clip-mp4?traffic_source=rss
Al Jazeera,19,Second crypto billionaire donates record $49m to far-right Reform UK,https://www.aljazeera.com/news/2026/9/12/second-crypto-billionaire-donates-record-49m-to-far-right-reform-uk?traffic_source=rss
Al Jazeera,20,Fire at nursing home in Chile kills 16 elderly residents,https://www.aljazeera.com/news/2026/9/12/fire-at-nursing-home-in-chile-kills-16-elderly-residents?traffic_source=rss
