site,rank,title,link
Al Jazeera,1,Manchester United beat Chelsea as Cunha strike boosts Champions League hope,https://www.aljazeera.com/sports/2026/4/18/manchester-united-beat-chelsea-as-cunha-strike-boosts-champions-league-hope?traffic_source=rss
Al Jazeera,2,Iran military orders Indian ship to abort Strait of Hormuz passage,https://www.aljazeera.com/video/newsfeed/2026/4/18/iran-military-orders-indian-ship-to-abort-strait-of-hormuz-passage?traffic_source=rss
Al Jazeera,3,"Mexico, Spain and Brazil call for Cuba’s sovereignty to be protected",https://www.aljazeera.com/news/2026/4/18/mexico-spain-and-brazil-call-for-cubas-sovereignty-to-be-protected?traffic_source=rss
Al Jazeera,4,"Israel says established a ‘yellow line’ in Lebanon, as it has in Gaza",https://www.aljazeera.com/news/2026/4/18/israel-says-established-a-yellow-line-in-lebanon-as-it-has-in-gaza?traffic_source=rss
Al Jazeera,5,Will Keir Starmer resign?,https://www.aljazeera.com/video/inside-story/2026/4/18/will-keir-starmer-resign?traffic_source=rss
Al Jazeera,6,Mazzucato on the Iran war’s economic shock: Who pays the price?,https://www.aljazeera.com/video/upfront/2026/4/18/mazzucato-on-the-iran-wars-economic-shock-who-pays-the-price?traffic_source=rss
Al Jazeera,7,Mexico arrests suspected Hungarian drug trafficker amid crime crackdown,https://www.aljazeera.com/news/2026/4/18/mexico-arrests-suspected-hungarian-drug-trafficker-amid-crime-crackdown?traffic_source=rss
Al Jazeera,8,Sudanese refugees trapped between borders and bureaucracy in Morocco,https://www.aljazeera.com/features/longform/2026/4/18/sudanese-refugees-trapped-between-borders-and-bureaucracy-in-morocco?traffic_source=rss
Al Jazeera,9,"Ukraine police shoot dead gunman who killed six in Kyiv, took hostages",https://www.aljazeera.com/news/2026/4/18/ukraine-police-shoot-dead-gunman-who-killed-six-in-kyiv-took-hostages?traffic_source=rss
Al Jazeera,10,Trump joined by Joe Rogan as he signs order to speed up psychedelic review,https://www.aljazeera.com/news/2026/4/18/trump-joined-by-joe-rogan-as-he-signs-order-to-speed-up-psychedelic-review?traffic_source=rss
Al Jazeera,11,‘No regrets’: Venezuela’s Machado defends giving Nobel medal to Trump,https://www.aljazeera.com/news/2026/4/18/no-regrets-venezuelas-machado-defends-giving-nobel-medal-to-trump?traffic_source=rss
Al Jazeera,12,LIVE: Chelsea 0-1 Manchester United – Premier League,https://www.aljazeera.com/sports/liveblog/2026/4/18/live-chelsea-vs-manchester-united-english-premier-league?traffic_source=rss
Al Jazeera,13,“Lords of war.” Brazil’s president condemns UN Security Council,https://www.aljazeera.com/video/newsfeed/2026/4/18/lords-of-war-brazils-president-condemns-un-security?traffic_source=rss
Al Jazeera,14,French soldier serving with UNIFIL killed in Lebanon attack,https://www.aljazeera.com/news/2026/4/18/french-soldier-serving-with-unifil-killed-in-lebanon-attack?traffic_source=rss
Al Jazeera,15,"As fentanyl crisis evolves, experts say US is still ‘behind the eight ball’",https://www.aljazeera.com/economy/2026/4/18/as-fentanyl-crisis-evolves-experts-say-us-is-still-behind-the-eight-ball?traffic_source=rss
Al Jazeera,16,UNICEF ‘outraged’ after Israeli forces kill water truck drivers in Gaza,https://www.aljazeera.com/news/2026/4/18/unicef-outraged-after-israeli-forces-kill-water-truck-drivers-in-gaza?traffic_source=rss
Al Jazeera,17,"Trump claims on Iranian concessions trigger questions, rejections in Tehran",https://www.aljazeera.com/news/2026/4/18/trump-claims-on-iranian-concessions-trigger-questions-rejections-in-tehran?traffic_source=rss
Al Jazeera,18,"Slavery reparations are just, but who exactly owes whom?",https://www.aljazeera.com/opinions/2026/4/18/slavery-reparations-are-just-but-who-exactly-owes-whom?traffic_source=rss
Al Jazeera,19,Iran’s supreme leader warns of ‘new bitter defeats’ for US and Israel,https://www.aljazeera.com/video/newsfeed/2026/4/18/irans-supreme-leader-warns-of-new-bitter-defeats-for-us-and-israel?traffic_source=rss
Al Jazeera,20,Iran’s deputy FM says no date for more US talks until ‘framework’ agreed,https://www.aljazeera.com/video/newsfeed/2026/4/18/irans-deputy-fm-says-no-date-for-more-us-talks-until-framework-agreed?traffic_source=rss
