site,rank,title,link
Al Jazeera,1,"Russia-Ukraine war: List of key events, day 1,422",https://www.aljazeera.com/news/2026/1/16/russia-ukraine-war-list-of-key-events-day-1422?traffic_source=rss
Al Jazeera,2,Israel kills 10 in Gaza as US declares phase two of ceasefire deal launched,https://www.aljazeera.com/news/2026/1/15/israel-kills-six-in-gaza-as-us-declares-phase-two-of-peace-plan-launched?traffic_source=rss
Al Jazeera,3,Trump unveils healthcare plan without clear funding or execution timeline,https://www.aljazeera.com/economy/2026/1/15/trump-unveils-healthcare-plan-without-clear-funding-or-execution-timeline?traffic_source=rss
Al Jazeera,4,US says ‘all options on the table’ if Iran protest killings continue,https://www.aljazeera.com/news/2026/1/15/us-says-all-options-on-the-table-if-iran-protest-killings-continue?traffic_source=rss
Al Jazeera,5,Palestinians ‘not optimistic’ about second phase of Gaza ceasefire,https://www.aljazeera.com/video/newsfeed/2026/1/15/palestinians-not-optimistic-about-second-phase-of-gaza-ceasefire?traffic_source=rss
Al Jazeera,6,Cuba pays tribute to 32 soldiers killed in US attack on Venezuela,https://www.aljazeera.com/news/2026/1/15/cuba-pays-tribute-to-soldiers-killed-in-us-attack-on-venezuela?traffic_source=rss
Al Jazeera,7,Iran’s key leaders,https://www.aljazeera.com/video/newsfeed/2026/1/15/irans-key-leaders?traffic_source=rss
Al Jazeera,8,Polls close in Uganda presidential election as internet blackout continues,https://www.aljazeera.com/video/newsfeed/2026/1/15/polls-close-in-uganda-presidential-election-as-internet-blackout-continues?traffic_source=rss
Al Jazeera,9,UN chief’s last annual speech slams world leaders for lack of cooperation,https://www.aljazeera.com/news/2026/1/15/uns-guterres-slams-world-leaders-putting-intl-cooperation-on-deathwatch?traffic_source=rss
Al Jazeera,10,The UK is taking political prisoners to evade accountability for genocide,https://www.aljazeera.com/opinions/2026/1/15/the-uk-is-taking-political-prisoners-to-evade-accountability-for-genocide?traffic_source=rss
Al Jazeera,11,"US sanctions Khamenei aide, other Iranian officials over protest crackdown",https://www.aljazeera.com/news/2026/1/15/us-sanctions-khamenei-aide-other-iranian-officials-over-protest-crackdown?traffic_source=rss
Al Jazeera,12,Canada’s Carney hails improving ties with China,https://www.aljazeera.com/economy/2026/1/15/canadas-carney-hails-improving-ties-with-china?traffic_source=rss
Al Jazeera,13,US seizes another Venezuela-linked oil tanker,https://www.aljazeera.com/video/newsfeed/2026/1/15/us-seizes-another-venezuela-linked-oil-tanker-2?traffic_source=rss
Al Jazeera,14,Fifteen former NCAA players charged in US-China basketball rigging case,https://www.aljazeera.com/sports/2026/1/15/prosecutors-charge-15-former-ncaa-players-in-latest-basketball-rigging-case?traffic_source=rss
Al Jazeera,15,Timeline of Israel’s genocide on Gaza,https://www.aljazeera.com/video/newsfeed/2026/1/15/timeline-of-israels-genocide-on-gaza?traffic_source=rss
Al Jazeera,16,What lies ahead for Venezuelan opposition leader Maria Corina Machado?,https://www.aljazeera.com/news/longform/2026/1/15/what-lies-ahead-for-venezuelan-opposition-leader-maria-corina-machado?traffic_source=rss
Al Jazeera,17,"Updates: Machado meets Trump, says Venezuela ‘counting’ on him for freedom",https://www.aljazeera.com/news/liveblog/2026/1/15/live-us-seizes-oil-tanker-in-caribbean-sea-ahead-of-trump-machado-meeting?traffic_source=rss
Al Jazeera,18,US court hands Trump victory against pro-Palestine activist Mahmoud Khalil,https://www.aljazeera.com/news/2026/1/15/us-court-hands-trump-victory-against-pro-palestine-activist-mahmoud-khalil?traffic_source=rss
Al Jazeera,19,Trump threatens to use Insurrection Act to end Minneapolis protests,https://www.aljazeera.com/news/2026/1/15/trump-threatens-to-use-insurrection-act-to-end-minneapolis?traffic_source=rss
Al Jazeera,20,"Reza Pahlavi vows to recognise Israel, end nuclear programme if he led Iran",https://www.aljazeera.com/video/newsfeed/2026/1/15/reza-pahlavi-vows-to-recognise-israel-end-nuclear-programme-if-he-led-iran?traffic_source=rss
Associated Press,1,European troops arrive in Greenland as talks with US highlight 'disagreement' over island's future,https://apnews.com/article/greenland-united-states-denmark-trump-vance-rubio-meeting-b10f5151008f1f18a788dc0751473c0e
Associated Press,2,What's next for Greenland and Denmark after difficult meeting with Trump administration,https://apnews.com/article/denmark-greenland-trump-diplomacy-military-options-502b9d33a42fd368dd2e9f7db59ba353
Associated Press,3,A part that broke on a UPS plane that crashed in Kentucky failed 4 times on other planes years ago,https://apnews.com/article/ups-louisville-plane-crash-ntsb-md11-6d4cfff0c3937f847a3ac39809e31c11
Associated Press,4,Trump threatens to use the Insurrection Act to end protests in Minneapolis,https://apnews.com/article/immigration-crackdown-minnesota-shootings-renee-good-a0c368079c106b599245996fded8c1b9
Associated Press,5,Court ruling jeopardizes freedom for pro-Palestinian activist Mahmoud Khalil,https://apnews.com/article/mahmoud-khalil-protester-immigration-appeals-court-deportation-2b6d321d5157632412a82fba14eb3bd4
Associated Press,6,"What Americans think about Trump's first year back in office, according to AP-NORC polling",https://apnews.com/article/poll-trump-approval-economy-immigration-foreign-policy-0cf4ce30aa2bead033122b6d287e0c7f
Associated Press,7,In his own words: Stephen Miller's arguments for White House actions in US cities and abroad,https://apnews.com/article/stephen-miller-venezuela-greenland-minneapolis-ba175d90c0d34730cafd2a64df70be82
Associated Press,8,Skating pair took title at U.S. nationals but can't compete in Olympics after passport delay,https://apnews.com/article/alisa-efimova-figure-skating-olympics-citizen-0a8ef432cf5e3015a70dcf9226f5ed4d
Associated Press,9,NCAA basketball players and gamblers are charged for allegedly rigging games,https://apnews.com/article/college-basketball-betting-charges-bribery-ncaa-4a558591ffedcd9bbf8450e602ebc99a
Associated Press,10,"Samuel Eto’o suspended for 4 games by CAF, federation reaffirms its 'unwavering support'",https://apnews.com/article/afcon-cameroon-etoo-suspended-a84ec3f7a356dd04df68c1ff7cb14c7a
Associated Press,11,"Harry Styles announces first album in 4 years, 'Kiss All the Time. Disco, Occasionally'",https://apnews.com/article/harry-styles-new-album-kiss-music-f2855ee38815c698f101dfb5bcfc0c03
Associated Press,12,The new BTS album title and what to know about the K-pop band’s comeback,https://apnews.com/article/bts-new-album-arirang-4b7e82d1709e5a0579144053ab2866af
Associated Press,13,"Kathleen Kennedy, steward of 'Star Wars,' steps down from Lucasfilm",https://apnews.com/article/kathleen-kennedy-lucasfilm-star-wars-6efdc6aa477e413e46af366745dcceec
Associated Press,14,What you need to know about Grok and the controversies surrounding it,https://apnews.com/article/grok-ai-elon-musk-xai-f3f8195a17698aefc517e43da973f2ea
Associated Press,15,Average US long-term mortgage rate hits the lowest point in more than 3 years,https://apnews.com/article/mortgage-rates-housing-interest-financing-home-69c3a931e01b30c60477563b9f1e4d11
Associated Press,16,"Wikipedia inks AI deals with Microsoft, Meta and Perplexity as it marks 25th birthday",https://apnews.com/article/wikipedia-internet-jimmy-wales-50e796d70152d79a2e0708846f84f6d7
Associated Press,17,Ailing astronaut returns to Earth early in NASA's first medical evacuation,https://apnews.com/article/nasa-space-astronauts-crew-medical-spacex-d89651fb83a8eb32d8619052424a5cb8
Associated Press,18,NASA sends 4 astronauts back to Earth in first medical evacuation,https://apnews.com/article/nasa-astronauts-space-crew-spacex-medical-california-13d6c5246a1afec200a811e6cfc049bf
Associated Press,19,Mummified cheetahs found in Saudi caves shed light on lost populations,https://apnews.com/article/cheetah-mummy-saudi-arabia-caves-f4a42d5842eb3ff1a97a151c2b502255
Associated Press,20,Monkeys are on the loose in St. Louis and AI is complicating efforts to capture them,https://apnews.com/article/monkeys-st-louis-96c55834c7f17854cc4362db891ca8fa
