site,rank,title,link
Al Jazeera,1,Mali crisis: Who are the key leaders to know about?,https://www.aljazeera.com/news/2026/4/30/mali-crisis-who-are-the-key-leaders-to-know-about?traffic_source=rss
Al Jazeera,2,Anti-immigrant attacks and protests in South Africa,https://www.aljazeera.com/video/newsfeed/2026/4/30/anti-immigrant-attacks-and-protests-in-south-africa?traffic_source=rss
Al Jazeera,3,Why are Western feminists silent on the war on Iranian women?,https://www.aljazeera.com/opinions/2026/4/30/why-are-western-feminists-silent-on-the-war-on-iranian-women?traffic_source=rss
Al Jazeera,4,$25bn or $1 trillion: How much has Iran war really cost the US?,https://www.aljazeera.com/news/2026/4/30/25bn-or-1-trillion-how-much-has-iran-war-really-cost-the-us?traffic_source=rss
Al Jazeera,5,World’s top media outlets urge Israel to allow independent access to Gaza,https://www.aljazeera.com/news/2026/4/30/media-organisations-call-on-israel-to-allow-independent-access-to-gaza?traffic_source=rss
Al Jazeera,6,Kenya gives hero’s welcome to marathon record-breaker Sabastian Sawe,https://www.aljazeera.com/sports/2026/4/30/kenya-gives-heros-welcome-to-marathon-record-breaker-sabastian-sawe?traffic_source=rss
Al Jazeera,7,Tunisia’s jailed opposition leader Ghannouchi rushed to hospital,https://www.aljazeera.com/news/2026/4/30/tunisias-jailed-opposition-leader-ghannouchi-rushed-to-hospital?traffic_source=rss
Al Jazeera,8,Israel kills nine people in southern Lebanon despite ‘ceasefire’,https://www.aljazeera.com/news/2026/4/30/israel-kills-nine-people-in-southern-lebanon-despite-ceasefire?traffic_source=rss
Al Jazeera,9,Russia has given Iran something more important than weapons,https://www.aljazeera.com/opinions/2026/4/30/russia-has-given-iran-something-more-important-than-weapons?traffic_source=rss
Al Jazeera,10,Soaring fuel prices in Pakistan threaten economic and political crises,https://www.aljazeera.com/economy/2026/4/30/soaring-fuel-prices-in-pakistan-threaten-economic-and-political-crises?traffic_source=rss
Al Jazeera,11,Tracking the shadow fleet: How Iran evaded the US naval blockade in Hormuz,https://www.aljazeera.com/economy/2026/4/30/tracking-the-shadow-fleet-how-iran-evaded-the-us-naval-blockade-in-hormuz?traffic_source=rss
Al Jazeera,12,Manchester United’s Kobbie Mainoo signs new five-year deal,https://www.aljazeera.com/sports/2026/4/30/manchester-uniteds-kobbie-mainoo-signs-new-five-year-deal?traffic_source=rss
Al Jazeera,13,Will the Iran war reshape the global energy order?,https://www.aljazeera.com/video/counting-the-cost/2026/4/30/will-the-iran-war-reshape-the-global-energy-order?traffic_source=rss
Al Jazeera,14,Humanoid robots being trialled as airport workers in Japan,https://www.aljazeera.com/video/newsfeed/2026/4/30/humanoid-robots-being-trialled-as-airport-workers-in-japan?traffic_source=rss
Al Jazeera,15,Somalia shapes its own destiny in global security forums,https://www.aljazeera.com/opinions/2026/4/30/somalia-shapes-its-own-destiny-in-global-security-forums?traffic_source=rss
Al Jazeera,16,Civilians or Hezbollah: Who did Israel hit on Lebanon’s ‘Black Wednesday’?,https://www.aljazeera.com/news/2026/4/30/civilians-or-hezbollah-who-did-israel-hit-on-lebanons-black-wednesday?traffic_source=rss
Al Jazeera,17,Rise in caesarean section births in Gaza brings danger and infection risks,https://www.aljazeera.com/features/2026/4/30/rise-in-caesarean-section-births-in-gaza-brings-danger-and-infection-risks?traffic_source=rss
Al Jazeera,18,Environmental disaster fears grip Russia as Ukraine targets oil refineries,https://www.aljazeera.com/news/2026/4/30/its-all-very-toxic?traffic_source=rss
Al Jazeera,19,Press freedom worldwide falls to its lowest level in 25 years,https://www.aljazeera.com/news/2026/4/30/global-press-freedom-falls-to-its-lowest-level-in-25-years?traffic_source=rss
Al Jazeera,20,Pakistan opens up road trade routes into Iran amid Hormuz blockade,https://www.aljazeera.com/news/2026/4/30/pakistan-opens-up-road-trade-routes-into-iran-amid-hormuz-blockade?traffic_source=rss
Associated Press,1,A barge carrying Timmy the humpback whale journeys to the North Sea,https://apnews.com/article/germany-denmark-timmy-humpback-whale-north-sea-cbc279b8e77acecca8161eb375af3455
Associated Press,2,Another Russian oil facility burns as Zelenskyy touts Ukraine’s drone reach,https://apnews.com/article/russia-ukraine-perm-oil-facility-fire-drones-3b1ca5805ccfb4f97494643369a610b0
Associated Press,3,Read the complete transcript of King Charles III's speech to Congress,https://apnews.com/article/king-charles-iii-us-congress-speech-9ff638ae63a41289dbd9ebfbb550e40e
Associated Press,4,10 current and former Mexican officials accused in US indictment of aiding drug trafficking,https://apnews.com/article/mexican-drugs-sinaloa-cartel-3313a6ca22d651df07ea8481dde71771
Associated Press,5,Full federal appeals court won't rehear $83 million defamation verdict against Trump,https://apnews.com/article/trump-carroll-abuse-defamation-supreme-court-67d4f6a25ef4914410abbf45f8c48548
Associated Press,6,"3 family members assaulted Turning Point USA journalist at Minnesota protest, indictment says",https://apnews.com/article/minnesota-turning-point-journalist-family-indicted-clash-84b96a25063ca1331b0454a297ee13a5
Associated Press,7,Supreme Court weakens the Voting Rights Act and aids GOP efforts to control the House,https://apnews.com/article/supreme-court-voting-rights-congressional-redistricting-louisiana-aa5d7dbde7c13654f341d152c2ad5229
Associated Press,8,"Man charged with trying to kill Trump took hotel room selfie before rushing gala, investigators say",https://apnews.com/article/trump-correspondents-dinner-shooting-photo-9d45ee63b973f30df1ce997d86dbd177
Associated Press,9,"Cam York scores in OT as Flyers beat Penguins 1-0 in Game 6, reach Round 2",https://apnews.com/article/penguins-flyers-score-ot-0b51f7d4852b83219e485869f8dd471a
Associated Press,10,The first Kentucky Derby since the death of trainer D. Wayne Lukas has a different vibe,https://apnews.com/article/d-wayne-lukas-kentucky-derby-bd6823d8a24bf2b671004431b0f076e5
Associated Press,11,"PGA Tour returns to Trump Doral this week for Cadillac Championship, first time there since 2016",https://apnews.com/article/cadillac-championship-preview-doral-trump-e05bb23075e86ae6b082d53ac8cbae9d
Associated Press,12,Prosecutors say singer D4vd stabbed 14-year-old Celeste Rivas Hernandez to death to silence her,https://apnews.com/article/d4vd-celeste-rivas-hernandez-la-death-5f0f75063da762ad8b73951851b1f0d6
Associated Press,13,"David Allan Coe, who wrote 'Take This Job and Shove It' and other country hits, dies at 86",https://apnews.com/article/david-allan-coe-dies-9530dc55b3ac47a19a3c3f7db0b89d86
Associated Press,14,"'Disclosure Day' answers questions from 'Close Encounters of the Third Kind,' Josh O’Connor says",https://apnews.com/article/disclosure-day-preview-josh-oconnor-steven-spielberg-c06b8de7edee26d3e4f80c63e7f8f7f6
Associated Press,15,Oil prices whipsaw while US stocks glide near their record heights,https://apnews.com/article/oil-trump-iran-stocks-markets-42120b305ce6298712931e79b66a20de
Associated Press,16,Elon Musk tells his side of OpenAI's beginnings in trial pitting him against CEO Sam Altman,https://apnews.com/article/musk-altman-openai-trial-chatgpt-a4a8930b17b534d49a13e53d581d9e4c
Associated Press,17,Key inflation gauge jumps to highest level in 3 years as Iran war spikes gas prices,https://apnews.com/article/consumer-prices-gas-inflation-5c2037950e57d8e5d402a40b8fc41384
