site,rank,title,link
Al Jazeera,1,Why is India forcing 80 million people to justify their right to vote?,https://www.aljazeera.com/features/2025/7/10/why-is-india-forcing-80-million-people-to-justify-their-right-to-vote?traffic_source=rss
Al Jazeera,2,South Korea’s Yoon detained for a second time over martial law,https://www.aljazeera.com/news/2025/7/10/south-koreas-yoon-detained-for-second-time-over-martial-law?traffic_source=rss
Al Jazeera,3,UK parliamentary committee seeks answers over US firm BCG’s role in Gaza,https://www.aljazeera.com/news/2025/7/10/uk-parliamentary-committee-seeks-answers-over-us-firm-bcgs-role-in-gaza?traffic_source=rss
Al Jazeera,4,More than 100 premature babies in Gaza at risk as hospitals run out of fuel,https://www.aljazeera.com/news/2025/7/10/more-than-100-premature-babies-at-risk-in-gaza-as-hospitals-run-out-of-fuel?traffic_source=rss
Al Jazeera,5,"Trump assails ex-FBI, CIA heads amid reports of criminal probe",https://www.aljazeera.com/news/2025/7/10/trump-assails-ex-fbi-cia-heads-amid-reports-of-criminal-probe?traffic_source=rss
Al Jazeera,6,"Russia-Ukraine war: List of key events, day 1,232",https://www.aljazeera.com/news/2025/7/10/chk_russia-ukraine-war-list-of-key-events-day-1232?traffic_source=rss
Al Jazeera,7,"If Trump wants Gaza ceasefire, he must pressure Netanyahu, experts say",https://www.aljazeera.com/news/2025/7/10/if-trump-wants-gaza-ceasefire-he-must-pressure-netanyahu-experts-say?traffic_source=rss
Al Jazeera,8,Trump singles out Brazil for 50 percent tariffs over Bolsonaro trial,https://www.aljazeera.com/news/2025/7/9/trump-singles-out-brazil-for-fifty-percent-tariffs-citing-political-motives?traffic_source=rss
Al Jazeera,9,PSG hammer Real Madrid 4-0 to reach FIFA Club World Cup final,https://www.aljazeera.com/sports/2025/7/9/psg-hammer-real-madrid-4-0-to-reach-fifa-club-world-cup-final?traffic_source=rss
Al Jazeera,10,Palestinian children killed at GHF aid sites in Gaza,https://www.aljazeera.com/video/newsfeed/2025/7/9/palestinian-children-killed-at-ghf-aid-sites-in-gaza?traffic_source=rss
Al Jazeera,11,"As Texas floodwaters recede, lawmakers grapple with emergency preparedness",https://www.aljazeera.com/economy/2025/7/9/as-texas-floodwaters-recede-lawmakers-grapple-with-emergency?traffic_source=rss
Al Jazeera,12,Hamas agrees to release 10 captives as Israeli attacks kill 74 in Gaza,https://www.aljazeera.com/news/2025/7/9/hamas-agrees-to-release-captives-as-israeli-attacks-kill-in-gaza?traffic_source=rss
Al Jazeera,13,Why are Indian workers angry with Narendra Modi?,https://www.aljazeera.com/video/inside-story/2025/7/9/why-are-indian-workers-angry-with-narendra-modi?traffic_source=rss
Al Jazeera,14,‘Never touched a gun’: Colombia fighters step up child soldier recruitment,https://www.aljazeera.com/news/2025/7/9/never-touched-a-gun-colombia-fighters-step-up-child-soldier-recruitment?traffic_source=rss
Al Jazeera,15,Keep your shoes on: What to know about the TSA rule change at US airports,https://www.aljazeera.com/news/2025/7/9/keep-your-shoes-on-what-to-know-about-the-tsa-rule-change-at-us-airports?traffic_source=rss
Al Jazeera,16,Trump: ‘Very good chance’ of Gaza ceasefire this week or next,https://www.aljazeera.com/video/newsfeed/2025/7/9/trump-very-good-chance-of-gaza-ceasefire-this-week-or-next?traffic_source=rss
Al Jazeera,17,US sanctions UN expert Francesca Albanese over Israel criticism,https://www.aljazeera.com/news/2025/7/9/us-sanctions-un-expert-albanese-over-israel-criticism?traffic_source=rss
Al Jazeera,18,T-Mobile to end DEI programme as it seeks regulatory approval,https://www.aljazeera.com/economy/2025/7/9/t-mobile-to-end-dei-programme-as-it-seeks-regulatory-approval?traffic_source=rss
Al Jazeera,19,‘Shoot their legs’: Kenya’s President Ruto rails against looters,https://www.aljazeera.com/video/newsfeed/2025/7/9/shoot-their-legs-kenyas-president-ruto-rails-against-looters?traffic_source=rss
Al Jazeera,20,Bridge collapse in Gujarat kills 10,https://www.aljazeera.com/video/newsfeed/2025/7/9/bridge-collapse-in-gujarat-kills-10?traffic_source=rss
